Predicted_Prices
2.9320135
2.925427
2.9469101
2.982584
3.311183
3.315681
3.3102372
3.1888855
3.1677983
3.1797483
3.1883206
3.2449203
3.0478127
3.00999
2.9146717
2.8935103
2.8995275
2.7123086
2.6798725
2.6813731
2.6143935
2.6178956
2.6266716
2.7090764
2.720132
2.7719045
2.8481526
2.8945854
2.8803523
2.858212
2.8941917
2.931089
3.0395236
3.0232677
2.972315
2.9494932
3.0136833
2.8783007
2.8851948
2.800188
2.6652865
2.6564643
2.7034147
2.725885
2.683019
2.650177
2.6248603
2.663718
2.703893
2.7268867
2.7860825
2.844753
2.8626876
2.814624
2.800907
2.8048682
2.7936382
2.7838807
2.8129284
3.0685766
3.0130537
3.0202224
3.089807
2.9722624
3.1393023
3.1328592
3.1412885
3.1443946
3.1387098
3.1470544
3.1392815
3.0676558
3.0732653
2.8474686
2.7705615
2.8390572
2.8221564
2.869764
2.8371603
2.8630311
2.898282
2.8497453
2.7554226
2.8712192
2.91648
2.9865875
2.980153
3.0487049
3.056142
3.0094297
3.055686
2.9101155
2.895253
2.7825649
2.8164577
2.7275486
2.6811376
2.6535575
2.6687393
2.5432835
2.6500485
2.6632888
2.668971
2.6355815
2.6926243
2.7026737
2.6951892
2.654446
2.6828883
2.7331176
2.7918434
2.6914256
2.6344213
2.620294
2.6235585
2.731287
2.697904
2.7178173
2.7702894
2.7811964
2.976023
2.9359746
2.937004
3.0227158
3.0241306
2.8890362
3.010102
3.040454
3.0010808
2.9918873
3.0220816
2.913332
2.8880596
2.750688
2.7569947
2.7181854
2.775276
2.5498753
2.5645459
2.5844727
2.6087396
2.3146188
2.2857177
2.2072065
2.204781
2.1774871
2.1316943
2.0344517
2.0278993
2.018509
2.00322
1.8185686
1.8213019
1.6136137
1.5749897
1.5421555
1.477086
1.3059838
1.3581144
1.5205157
1.6055727
1.6518127
1.8291267
1.8227019
1.8419915
1.8175893
1.7786868
1.8203644
1.8261317
1.894579
1.9156033
1.9470228
1.9496784
1.9346287
1.9709264
1.9378343
2.0529022
2.0779436
2.0638204
2.0761037
2.0607824
1.99977
2.0018854
1.9004103
1.8500755
1.6454912
1.6529316
1.6577132
1.5523298
1.5574741
1.5449438
1.5322367
1.4023125
1.3981903
1.3478492
1.3444448
1.3959092
1.4376421
1.4454192
1.4062734
1.3620747
1.3105136
1.3081619
1.3590982
1.3745936
1.3300749
1.281301
1.2924738
1.2983673
1.3078389
1.30321
1.2610965
1.015428
1.0642931
1.0271552
0.99867725
1.0332205
1.034957
1.0377074
1.0381554
1.439226
1.4325867
1.3817502
1.4627551
1.4907961
1.5389028
1.5298767
1.5581633
1.5397224
1.5450444
1.4855912
1.5709754
1.644899
1.6500211
1.4760826
1.5410426
1.53735
1.5334742
1.5347371
1.5243436
1.5745997
1.3716177
1.3864839
1.4185939
1.4079938
1.4455771
1.4557964
1.3866373
1.3876995
1.3932015
1.4252647
1.4220799
1.4541045
1.4362311
1.4767278
1.4804549
1.4766303
1.4717642
1.5046157
1.3847
1.3689041
1.4036727
1.4125936
1.3891406
1.3903905
1.3435823
1.5252788
1.6522616
1.5353541
1.6647575
1.6611812
1.6238599
1.5987225
1.6123632
1.6843239
1.6735644
1.7124803
1.7093937
1.6565592
1.6279824
1.5339984
1.5659394
1.632019
1.6265066
1.5493834
1.4985999
1.4577881
1.4587468
1.5565622
1.5507408
1.5527326
1.595607
1.6273082
1.5893449
1.6074475
1.6716268
1.6775285
1.7316746
1.6298447
1.6201644
1.7083206
1.761428
1.7915443
1.7306148
1.728355
1.6973169
1.7963185
1.8374147
1.8382342
1.8585455
1.9086261
1.7309314
1.7153751
1.7199667
1.7221912
1.7365552
1.7400105
1.8307576
1.879833
1.9049112
1.9382511
1.9404383
1.9102502
1.9608129
1.9993767
2.0345724
1.9907455
1.994075
2.0548327
2.0743792
2.1082158
2.1253893
2.118792
2.1295714
2.1634204
2.2141044
2.1857245
2.2054105
2.2018175
2.1049144
2.0895357
2.0831394
2.0667975
2.0909858
2.1137292
2.1019313
2.0680609
2.0214014
2.038527
2.0099156
2.0118663
2.0840228
2.1136324
2.0767918
2.0021236
2.0245273
1.9316343
1.8400892
1.6746409
1.571818
1.4091932
1.4423274
1.4226197
1.4586238
1.4541342
1.3995284
1.3613018
1.3762432
1.284875
1.3635269
1.4075972
1.3923682
1.4059368
1.3922688
1.4233277
1.4435488
1.5543702
1.5883334
1.6089827
1.5784067
1.778453
1.7981912
1.7957348
1.839775
1.8380483
1.8544034
1.8779776
1.9047264
1.9578427
1.9698104
2.0884643
2.0782192
1.9466234
1.9589959
1.9864918
2.0340765
2.0161734
2.017655
2.0131025
2.0058856
1.9490651
1.9843409
1.7384039
1.7536225
1.8059336
1.83289
1.9614161
1.9117502
1.9178483
1.9358354
1.8382477
1.8803629
1.6764233
1.655494
1.5528699
1.6402465
1.6251187
1.6053951
1.6230359
1.6309485
1.6504637
1.6263763
1.5775349
1.5553933
1.6241728
1.602095
1.67346
1.7145921
1.6550236
1.6208744
1.6524153
1.7082732
1.6356387
1.6375141
1.5447444
1.5038717
1.5390055
1.5584676
1.5263808
1.5379107
1.5538831
1.2176354
0.5573359
0.58626664
0.70885086
0.6816169
0.9230276
0.92160726
0.97205126
1.0133198
1.1593883
1.1853367
1.1791205
1.2246372
1.2818701
1.2909545
1.2309548
1.2216626
1.214787
1.2748325
1.2884966
1.2578686
1.1429793
1.1733344
1.1891681
1.2038904
1.1891023
1.1789001
1.1603445
1.171728
1.139785
1.1592917
1.1703827
1.198089
1.2816862
1.3005831
1.3436444
1.353223
1.341541
1.4038671
1.4565173
1.4365284
1.5305231
1.5892148
1.5702398
1.7264518
1.8310277
1.8530216
2.1110694
1.9921556
1.9658073
1.9865566
1.8015188
2.024204
2.0311728
2.1413615
2.1554053
2.1133397
2.1794446
2.1628716
2.1812716
2.2182086
2.214321
2.1605952
2.1900268
2.2931979
2.1991549
2.2318745
2.3166332
2.2407222
2.1906486
2.188278
2.2250707
2.2022126
2.1233032
2.1978266
2.147557
2.1359103
2.341555
2.3638363
2.4145627
2.4331656
2.4224622
2.42391
2.429174
2.5296154
2.3512015
2.3512309
2.2668343
2.1176348
2.0913324
2.0933318
2.0861752
2.1211486
2.1572874
2.4896832
2.6622024
2.7539341
2.744945
2.7355487
3.3268852
2.9121363
3.1459534
3.1093197
3.2976012
3.3536217
3.6138256
3.64161
3.6570597
3.8121743
3.853984
4.169862
4.1461515
3.8337228
3.8631308
3.3815153
3.403608
3.328928
3.2649248
3.2916389
3.393423
3.0767272
2.896543
2.8627124
2.8720193
2.8535726
2.4367096
2.4712512
2.6605427
2.663514
2.710576
2.551463
2.487817
2.5343115
2.1348839
2.1141834
2.1293743
2.1498291
2.2040315
2.369624
2.3425426
2.5959651
2.5435712
2.3637629
2.4455168
2.484711
2.401287
2.6599486
2.602346
2.6441443
2.6242049
2.614129
2.643528
2.369036
2.364333
2.4369366
2.6949914
2.6424978
2.808508
2.540056
2.5935826
2.5604064
2.581542
2.5219972
2.5861921
2.760811
2.8484297
2.872257
2.8854344
2.8475091
2.6965232
2.8269737
2.577476
2.604094
2.6789205
2.7039921
2.585171
2.2179673
2.2382128
2.302354
2.2813601
2.177834
2.2129984
2.2507935
2.2300513
2.2632391
2.1652145
2.0469422
2.2192237
2.2224016
2.2362332
2.294857
2.2840643
2.4959896
2.5693676
2.6598227
2.8577514
2.8004432
2.7204237
2.5593274
