Predicted_Prices
4.878607
5.093218
4.890829
5.022424
5.1031013
5.031554
4.838936
5.0335207
5.170191
5.1939
4.891277
4.8148646
5.684916
5.790866
5.9878893
5.9443593
8.63053
9.382421
8.685483
8.956069
8.649095
6.900343
6.831
6.2497635
6.191753
5.369124
5.263301
5.309173
5.322896
5.0847397
5.116319
5.392952
5.3495145
5.220471
4.875997
4.2749767
4.336085
4.0857463
3.902581
4.2223144
3.9085019
3.7600071
3.2249398
3.1710134
3.21216
3.3198934
3.1370049
3.159264
3.0878484
3.1296027
3.1996057
2.7997422
2.565889
2.4909163
2.3914073
2.3609679
2.2143989
2.1443684
2.3101158
2.4066164
2.5278132
2.6169739
2.7619233
2.8797925
2.9320781
2.7826467
2.6287432
2.7274468
2.8223515
2.5956755
2.5031204
2.559889
2.73409
2.6440237
2.7089417
2.6768818
2.5301285
2.2562718
2.3001842
2.3584785
2.0155945
2.3265164
2.462821
2.366177
2.5000243
2.733949
3.1611626
3.387398
3.29407
3.3252149
3.4988956
3.447379
3.6720288
3.585367
3.6672435
3.613699
3.4327528
3.2493382
3.256842
3.1458008
3.1372087
3.0662649
2.8907685
2.966572
2.9915366
3.0403662
3.102627
2.7121515
2.746343
2.951276
3.0640454
3.3800855
3.2067657
3.3874686
3.389293
3.5683706
3.976946
3.9271972
3.9835775
3.9623601
4.0373363
4.284682
4.174329
3.890112
3.91057
4.344506
4.3352284
4.6764345
5.088508
5.208478
5.1204796
5.163621
5.1721225
5.1461806
5.371126
5.565391
5.387836
5.405845
5.815083
6.101483
8.133614
6.290018
6.2035675
5.6112022
5.5885034
5.440438
5.880614
5.4100494
5.7079997
5.77319
4.8469343
5.3999944
5.6171436
5.712349
5.809204
5.9379153
5.9518046
6.4435124
5.9423456
5.0970807
4.836664
4.963907
5.052327
4.9864936
4.6771812
4.907572
4.6387105
4.624901
4.479705
5.118825
5.0196567
5.012741
4.277879
4.809923
4.726389
6.7630115
6.716677
6.843678
6.8276696
6.3910365
6.716041
6.363697
5.9886007
5.882814
5.877098
6.04675
5.5524116
5.444929
5.2422667
5.523189
5.5959296
5.365037
5.4406657
5.662142
6.111842
6.2196383
6.2648234
6.487982
6.3494377
6.483443
6.2690225
6.303932
6.3867693
6.182088
6.056289
5.859097
5.913462
5.9266915
5.338778
5.39875
5.184045
4.7595477
4.799647
4.5095677
5.270587
5.392105
5.4082837
7.0363984
8.005541
8.136354
8.213881
7.4284177
7.146199
7.463665
7.703578
6.7888036
7.044699
6.9751
6.9860764
6.2424636
7.2223005
6.10079
6.14936
6.079669
6.1479497
6.7312856
6.7575064
7.0109963
7.1330976
7.079758
7.133578
7.1833467
6.950003
6.7698746
6.408236
7.0575995
7.5204744
7.3103123
7.0752807
7.582741
7.5601573
7.3855834
7.4894395
8.899596
8.382722
8.995139
8.977526
8.969202
8.959233
11.398026
11.367174
11.310057
11.272341
12.625468
12.464429
13.728188
11.785069
12.064926
11.2173605
11.711936
13.937215
14.741572
14.1616745
12.328218
11.137815
9.172054
8.099182
7.464987
7.2790155
7.0074143
7.0073786
6.7276945
7.195553
6.9613495
7.2735677
7.121373
7.160033
7.201054
6.8961916
6.4987054
6.100229
6.360459
6.361361
6.5645847
6.607759
6.351557
5.9815817
6.060927
